Converting Raw files into Matlab format 
Pretraining a deep autoencoder. 
epoch 21 batch 115
epoch 21 batch 116
epoch 21 batch 117
epoch 21 batch 118
epoch 21 batch 119
epoch 21 batch 120
epoch 21 batch 121
epoch 21 batch 122
epoch 21 batch 123
epoch 21 batch 124
epoch 21 batch 125
epoch 21 batch 126
epoch 21 batch 127
epoch 21 batch 128
epoch 21 batch 129
epoch 21 batch 130
epoch 21 batch 131
epoch 21 batch 132
epoch 21 batch 133
epoch 21 batch 134
epoch 21 batch 135
epoch 21 batch 136
epoch 21 batch 137
epoch 21 batch 138
epoch 21 batch 139
epoch 21 batch 140
epoch 21 batch 141
epoch 21 batch 142
epoch 21 batch 143
epoch 21 batch 144
epoch 21 batch 145
epoch 21 batch 146
epoch 21 batch 147
epoch 21 batch 148
epoch 21 batch 149
epoch 21 batch 150
epoch 21 batch 151
epoch 21 batch 152
epoch 21 batch 153
epoch 21 batch 154
epoch 21 batch 155
epoch 21 batch 156
epoch 21 batch 157
epoch 21 batch 158
epoch 21 batch 159
epoch 21 batch 160
epoch 21 batch 161
epoch 21 batch 162
epoch 21 batch 163
epoch 21 batch 164
epoch 21 batch 165
epoch 21 batch 166
epoch 21 batch 167
epoch 21 batch 168
epoch 21 batch 169
epoch 21 batch 170
epoch 21 batch 171
epoch 21 batch 172
epoch 21 batch 173
epoch 21 batch 174
epoch 21 batch 175
epoch 21 batch 176
epoch 21 batch 177
epoch 21 batch 178
epoch 21 batch 179
epoch 21 batch 180
epoch 21 batch 181
epoch 21 batch 182
epoch 21 batch 183
epoch 21 batch 184
epoch 21 batch 185
epoch 21 batch 186
epoch 21 batch 187
epoch 21 batch 188
epoch 21 batch 189
epoch 21 batch 190
epoch 21 batch 191
epoch 21 batch 192
epoch 21 batch 193
epoch 21 batch 194
epoch 21 batch 195
epoch 21 batch 196
epoch 21 batch 197
epoch 21 batch 198
epoch 21 batch 199
epoch 21 batch 200
epoch 21 batch 201
epoch 21 batch 202
epoch 21 batch 203
epoch 21 batch 204
epoch 21 batch 205
epoch 21 batch 206
epoch 21 batch 207
epoch 21 batch 208
epoch 21 batch 209
epoch 21 batch 210
epoch 21 batch 211
epoch 21 batch 212
epoch 21 batch 213
epoch 21 batch 214
epoch 21 batch 215
epoch 21 batch 216
epoch 21 batch 217
epoch 21 batch 218
epoch 21 batch 219
epoch 21 batch 220
epoch 21 batch 221
epoch 21 batch 222
epoch 21 batch 223
epoch 21 batch 224
epoch 21 batch 225
epoch 21 batch 226
epoch 21 batch 227
epoch 21 batch 228
epoch 21 batch 229
epoch 21 batch 230
epoch 21 batch 231
epoch 21 batch 232
epoch 21 batch 233
epoch 21 batch 234
epoch 21 batch 235
epoch 21 batch 236
epoch 21 batch 237
epoch 21 batch 238
epoch 21 batch 239
epoch 21 batch 240
epoch 21 batch 241
epoch 21 batch 242
epoch 21 batch 243
epoch 21 batch 244
epoch 21 batch 245
epoch 21 batch 246
epoch 21 batch 247
epoch 21 batch 248
epoch 21 batch 249
epoch 21 batch 250
epoch 21 batch 251
epoch 21 batch 252
epoch 21 batch 253
epoch 21 batch 254
epoch 21 batch 255
epoch 21 batch 256
epoch 21 batch 257
epoch 21 batch 258
epoch 21 batch 259
epoch 21 batch 260
epoch 21 batch 261
epoch 21 batch 262
epoch 21 batch 263
epoch 21 batch 264
epoch 21 batch 265
epoch 21 batch 266
epoch 21 batch 267
epoch 21 batch 268
epoch 21 batch 269
epoch 21 batch 270
epoch 21 batch 271
epoch 21 batch 272
epoch 21 batch 273
epoch 21 batch 274
epoch 21 batch 275
epoch 21 batch 276
epoch 21 batch 277
epoch 21 batch 278
epoch 21 batch 279
epoch 21 batch 280
epoch 21 batch 281
epoch 21 batch 282
epoch 21 batch 283
epoch 21 batch 284
epoch 21 batch 285
epoch 21 batch 286
epoch 21 batch 287
epoch 21 batch 288
epoch 21 batch 289
epoch 21 batch 290
epoch 21 batch 291
epoch 21 batch 292
epoch 21 batch 293
epoch 21 batch 294
epoch 21 batch 295
epoch 21 batch 296
epoch 21 batch 297
epoch 21 batch 298
epoch 21 batch 299
epoch 21 batch 300
epoch   21 error 202815.5  
epoch 22
epoch 22 batch 1
epoch 22 batch 2
epoch 22 batch 3
epoch 22 batch 4
epoch 22 batch 5
epoch 22 batch 6
epoch 22 batch 7
epoch 22 batch 8
epoch 22 batch 9
epoch 22 batch 10
epoch 22 batch 11
epoch 22 batch 12
epoch 22 batch 13
epoch 22 batch 14
epoch 22 batch 15
epoch 22 batch 16
epoch 22 batch 17
epoch 22 batch 18
epoch 22 batch 19
epoch 22 batch 20
epoch 22 batch 21
epoch 22 batch 22
epoch 22 batch 23
epoch 22 batch 24
epoch 22 batch 25
epoch 22 batch 26
epoch 22 batch 27
epoch 22 batch 28
epoch 22 batch 29
epoch 22 batch 30
epoch 22 batch 31
epoch 22 batch 32
epoch 22 batch 33
epoch 22 batch 34
epoch 22 batch 35
epoch 22 batch 36
epoch 22 batch 37
epoch 22 batch 38
epoch 22 batch 39
epoch 22 batch 40
epoch 22 batch 41
epoch 22 batch 42
epoch 22 batch 43
epoch 22 batch 44
epoch 22 batch 45
epoch 22 batch 46
epoch 22 batch 47
epoch 22 batch 48
epoch 22 batch 49
epoch 22 batch 50
epoch 22 batch 51
epoch 22 batch 52
epoch 22 batch 53
epoch 22 batch 54
epoch 22 batch 55
epoch 22 batch 56
epoch 22 batch 57
epoch 22 batch 58
epoch 22 batch 59
epoch 22 batch 60
epoch 22 batch 61
epoch 22 batch 62
epoch 22 batch 63
epoch 22 batch 64
epoch 22 batch 65
epoch 22 batch 66
epoch 22 batch 67
epoch 22 batch 68
epoch 22 batch 69
epoch 22 batch 70
epoch 22 batch 71
epoch 22 batch 72
epoch 22 batch 73
epoch 22 batch 74
epoch 22 batch 75
epoch 22 batch 76
epoch 22 batch 77
epoch 22 batch 78
epoch 22 batch 79
epoch 22 batch 80
epoch 22 batch 81
epoch 22 batch 82
epoch 22 batch 83
epoch 22 batch 84
epoch 22 batch 85
epoch 22 batch 86
epoch 22 batch 87
epoch 22 batch 88
epoch 22 batch 89
epoch 22 batch 90
epoch 22 batch 91
epoch 22 batch 92
epoch 22 batch 93
epoch 22 batch 94
epoch 22 batch 95
epoch 22 batch 96
epoch 22 batch 97
epoch 22 batch 98
epoch 22 batch 99
epoch 22 batch 100
epoch 22 batch 101
epoch 22 batch 102
epoch 22 batch 103
epoch 22 batch 104
epoch 22 batch 105
epoch 22 batch 106
epoch 22 batch 107
epoch 22 batch 108
epoch 22 batch 109
epoch 22 batch 110
epoch 22 batch 111
epoch 22 batch 112
epoch 22 batch 113
epoch 22 batch 114
epoch 22 batch 115
epoch 22 batch 116
epoch 22 batch 117
epoch 22 batch 118
epoch 22 batch 119
epoch 22 batch 120
epoch 22 batch 121
epoch 22 batch 122
epoch 22 batch 123
epoch 22 batch 124
epoch 22 batch 125
epoch 22 batch 126
epoch 22 batch 127
epoch 22 batch 128
epoch 22 batch 129
epoch 22 batch 130
epoch 22 batch 131
epoch 22 batch 132
epoch 22 batch 133
epoch 22 batch 134
epoch 22 batch 135
epoch 22 batch 136
epoch 22 batch 137
epoch 22 batch 138
epoch 22 batch 139
epoch 22 batch 140
epoch 22 batch 141
epoch 22 batch 142
epoch 22 batch 143
epoch 22 batch 144
epoch 22 batch 145
epoch 22 batch 146
epoch 22 batch 147
epoch 22 batch 148
epoch 22 batch 149
epoch 22 batch 150
epoch 22 batch 151
epoch 22 batch 152
epoch 22 batch 153
epoch 22 batch 154
epoch 22 batch 155
epoch 22 batch 156
epoch 22 batch 157
epoch 22 batch 158
epoch 22 batch 159
epoch 22 batch 160
epoch 22 batch 161
epoch 22 batch 162
epoch 22 batch 163
epoch 22 batch 164
epoch 22 batch 165
epoch 22 batch 166
epoch 22 batch 167
epoch 22 batch 168
epoch 22 batch 169
epoch 22 batch 170
epoch 22 batch 171
epoch 22 batch 172
epoch 22 batch 173
epoch 22 batch 174
epoch 22 batch 175
epoch 22 batch 176
epoch 22 batch 177
epoch 22 batch 178
epoch 22 batch 179
epoch 22 batch 180
epoch 22 batch 181
epoch 22 batch 182
epoch 22 batch 183
epoch 22 batch 184
epoch 22 batch 185
epoch 22 batch 186
epoch 22 batch 187
epoch 22 batch 188
epoch 22 batch 189
epoch 22 batch 190
epoch 22 batch 191
epoch 22 batch 192
epoch 22 batch 193
epoch 22 batch 194
epoch 22 batch 195
epoch 22 batch 196
epoch 22 batch 197
epoch 22 batch 198
epoch 22 batch 199
epoch 22 batch 200
epoch 22 batch 201
epoch 22 batch 202
epoch 22 batch 203
epoch 22 batch 204
epoch 22 batch 205
epoch 22 batch 206
epoch 22 batch 207
epoch 22 batch 208
epoch 22 batch 209
epoch 22 batch 210
epoch 22 batch 211
epoch 22 batch 212
epoch 22 batch 213
epoch 22 batch 214
epoch 22 batch 215
epoch 22 batch 216
epoch 22 batch 217
epoch 22 batch 218
epoch 22 batch 219
epoch 22 batch 220
epoch 22 batch 221
epoch 22 batch 222
epoch 22 batch 223
epoch 22 batch 224
epoch 22 batch 225
epoch 22 batch 226
epoch 22 batch 227
epoch 22 batch 228
epoch 22 batch 229
epoch 22 batch 230
epoch 22 batch 231
epoch 22 batch 232
epoch 22 batch 233
epoch 22 batch 234
epoch 22 batch 235
epoch 22 batch 236
epoch 22 batch 237
epoch 22 batch 238
epoch 22 batch 239
epoch 22 batch 240
epoch 22 batch 241
epoch 22 batch 242
epoch 22 batch 243
epoch 22 batch 244
epoch 22 batch 245
epoch 22 batch 246
epoch 22 batch 247
epoch 22 batch 248
epoch 22 batch 249
epoch 22 batch 250
epoch 22 batch 251
epoch 22 batch 252
epoch 22 batch 253
epoch 22 batch 254
epoch 22 batch 255
epoch 22 batch 256
epoch 22 batch 257
epoch 22 batch 258
epoch 22 batch 259
epoch 22 batch 260
epoch 22 batch 261
epoch 22 batch 262
epoch 22 batch 263
epoch 22 batch 264
epoch 22 batch 265
epoch 22 batch 266
epoch 22 batch 267
epoch 22 batch 268
epoch 22 batch 269
epoch 22 batch 270
epoch 22 batch 271
epoch 22 batch 272
epoch 22 batch 273
epoch 22 batch 274
epoch 22 batch 275
epoch 22 batch 276
epoch 22 batch 277
epoch 22 batch 278
epoch 22 batch 279
epoch 22 batch 280
epoch 22 batch 281
epoch 22 batch 282
epoch 22 batch 283
epoch 22 batch 284
epoch 22 batch 285
epoch 22 batch 286
epoch 22 batch 287
epoch 22 batch 288
epoch 22 batch 289
epoch 22 batch 290
epoch 22 batch 291
epoch 22 batch 292
epoch 22 batch 293
epoch 22 batch 294
epoch 22 batch 295
epoch 22 batch 296
epoch 22 batch 297
epoch 22 batch 298
epoch 22 batch 299
epoch 22 batch 300
epoch   22 error 202056.7  
epoch 23
epoch 23 batch 1
epoch 23 batch 2
epoch 23 batch 3
epoch 23 batch 4
epoch 23 batch 5
epoch 23 batch 6
epoch 23 batch 7
epoch 23 batch 8
epoch 23 batch 9
epoch 23 batch 10
epoch 23 batch 11
epoch 23 batch 12
epoch 23 batch 13
epoch 23 batch 14
epoch 23 batch 15
epoch 23 batch 16
epoch 23 batch 17
epoch 23 batch 18
epoch 23 batch 19
epoch 23 batch 20
epoch 23 batch 21
epoch 23 batch 22
epoch 23 batch 23
epoch 23 batch 24
epoch 23 batch 25
epoch 23 batch 26
epoch 23 batch 27
epoch 23 batch 28
epoch 23 batch 29
epoch 23 batch 30
epoch 23 batch 31
epoch 23 batch 32
epoch 23 batch 33
epoch 23 batch 34
epoch 23 batch 35
epoch 23 batch 36
epoch 23 batch 37
epoch 23 batch 38
epoch 23 batch 39
epoch 23 batch 40
epoch 23 batch 41
epoch 23 batch 42
epoch 23 batch 43
epoch 23 batch 44
epoch 23 batch 45
epoch 23 batch 46
epoch 23 batch 47
epoch 23 batch 48
epoch 23 batch 49
epoch 23 batch 50
epoch 23 batch 51
epoch 23 batch 52
epoch 23 batch 53
epoch 23 batch 54
epoch 23 batch 55
epoch 23 batch 56
epoch 23 batch 57
epoch 23 batch 58
epoch 23 batch 59
epoch 23 batch 60
epoch 23 batch 61
epoch 23 batch 62
epoch 23 batch 63
epoch 23 batch 64
epoch 23 batch 65
epoch 23 batch 66
epoch 23 batch 67
epoch 23 batch 68
epoch 23 batch 69
epoch 23 batch 70
epoch 23 batch 71
epoch 23 batch 72
epoch 23 batch 73
epoch 23 batch 74
epoch 23 batch 75
epoch 23 batch 76
epoch 23 batch 77
epoch 23 batch 78
epoch 23 batch 79
epoch 23 batch 80
epoch 23 batch 81
epoch 23 batch 82
epoch 23 batch 83
epoch 23 batch 84
epoch 23 batch 85
epoch 23 batch 86
epoch 23 batch 87
epoch 23 batch 88
epoch 23 batch 89
epoch 23 batch 90
epoch 23 batch 91
epoch 23 batch 92
epoch 23 batch 93
epoch 23 batch 94
epoch 23 batch 95
epoch 23 batch 96
epoch 23 batch 97
epoch 23 batch 98
epoch 23 batch 99
epoch 23 batch 100
epoch 23 batch 101
epoch 23 batch 102
epoch 23 batch 103
epoch 23 batch 104
epoch 23 batch 105
epoch 23 batch 106
epoch 23 batch 107
epoch 23 batch 108
epoch 23 batch 109
epoch 23 batch 110
epoch 23 batch 111
epoch 23 batch 112
epoch 23 batch 113
epoch 23 batch 114
epoch 23 batch 115
epoch 23 batch 116
epoch 23 batch 117
epoch 23 batch 118
epoch 23 batch 119
epoch 23 batch 120
epoch 23 batch 121
epoch 23 batch 122
epoch 23 batch 123
epoch 23 batch 124
epoch 23 batch 125
epoch 23 batch 126
epoch 23 batch 127
epoch 23 batch 128
epoch 23 batch 129
epoch 23 batch 130
epoch 23 batch 131
epoch 23 batch 132
epoch 23 batch 133
epoch 23 batch 134
epoch 23 batch 135
epoch 23 batch 136
epoch 23 batch 137
epoch 23 batch 138
epoch 23 batch 139
epoch 23 batch 140
epoch 23 batch 141
epoch 23 batch 142
epoch 23 batch 143
epoch 23 batch 144
epoch 23 batch 145
epoch 23 batch 146
epoch 23 batch 147
epoch 23 batch 148
epoch 23 batch 149
epoch 23 batch 150
epoch 23 batch 151
epoch 23 batch 152
epoch 23 batch 153
epoch 23 batch 154
epoch 23 batch 155
epoch 23 batch 156
epoch 23 batch 157
epoch 23 batch 158
epoch 23 batch 159
epoch 23 batch 160
epoch 23 batch 161
epoch 23 batch 162
epoch 23 batch 163
epoch 23 batch 164
epoch 23 batch 165
epoch 23 batch 166
epoch 23 batch 167
epoch 23 batch 168
epoch 23 batch 169
epoch 23 batch 170
epoch 23 batch 171
epoch 23 batch 172
epoch 23 batch 173
epoch 23 batch 174
epoch 23 batch 175
epoch 23 batch 176
epoch 23 batch 177
epoch 23 batch 178
epoch 23 batch 179
epoch 23 batch 180
epoch 23 batch 181
epoch 23 batch 182
epoch 23 batch 183
epoch 23 batch 184
epoch 23 batch 185
epoch 23 batch 186
epoch 23 batch 187
epoch 23 batch 188
epoch 23 batch 189
epoch 23 batch 190
epoch 23 batch 191
epoch 23 batch 192
epoch 23 batch 193
epoch 23 batch 194
epoch 23 batch 195
epoch 23 batch 196
epoch 23 batch 197
epoch 23 batch 198
epoch 23 batch 199
epoch 23 batch 200
epoch 23 batch 201
epoch 23 batch 202
epoch 23 batch 203
epoch 23 batch 204
epoch 23 batch 205
epoch 23 batch 206
epoch 23 batch 207
epoch 23 batch 208
epoch 23 batch 209
epoch 23 batch 210
epoch 23 batch 211
epoch 23 batch 212
epoch 23 batch 213
epoch 23 batch 214
epoch 23 batch 215
epoch 23 batch 216
epoch 23 batch 217
epoch 23 batch 218
epoch 23 batch 219
epoch 23 batch 220
epoch 23 batch 221
epoch 23 batch 222
epoch 23 batch 223
epoch 23 batch 224
epoch 23 batch 225
epoch 23 batch 226
epoch 23 batch 227
epoch 23 batch 228
epoch 23 batch 229
epoch 23 batch 230
epoch 23 batch 231
epoch 23 batch 232
epoch 23 batch 233
epoch 23 batch 234
epoch 23 batch 235
epoch 23 batch 236
epoch 23 batch 237
epoch 23 batch 238
epoch 23 batch 239
epoch 23 batch 240
epoch 23 batch 241
epoch 23 batch 242
epoch 23 batch 243
epoch 23 batch 244
epoch 23 batch 245
epoch 23 batch 246
epoch 23 batch 247
epoch 23 batch 248
epoch 23 batch 249
epoch 23 batch 250
epoch 23 batch 251
epoch 23 batch 252
epoch 23 batch 253
epoch 23 batch 254
epoch 23 batch 255
epoch 23 batch 256
epoch 23 batch 257
epoch 23 batch 258
epoch 23 batch 259
epoch 23 batch 260
epoch 23 batch 261
epoch 23 batch 262
epoch 23 batch 263
epoch 23 batch 264
epoch 23 batch 265
epoch 23 batch 266
epoch 23 batch 267
epoch 23 batch 268
epoch 23 batch 269
epoch 23 batch 270
epoch 23 batch 271
epoch 23 batch 272
epoch 23 batch 273
epoch 23 batch 274
epoch 23 batch 275
epoch 23 batch 276
epoch 23 batch 277
epoch 23 batch 278
epoch 23 batch 279
epoch 23 batch 280
epoch 23 batch 281
epoch 23 batch 282
epoch 23 batch 283
epoch 23 batch 284
epoch 23 batch 285
epoch 23 batch 286
epoch 23 batch 287
epoch 23 batch 288
epoch 23 batch 289
epoch 23 batch 290
epoch 23 batch 291
epoch 23 batch 292
epoch 23 batch 293
epoch 23 batch 294
epoch 23 batch 295
epoch 23 batch 296
epoch 23 batch 297
epoch 23 batch 298
epoch 23 batch 299
epoch 23 batch 300
epoch   23 error 201384.5  
epoch 24
epoch 24 batch 1
epoch 24 batch 2
epoch 24 batch 3
epoch 24 batch 4
epoch 24 batch 5
epoch 24 batch 6
epoch 24 batch 7
epoch 24 batch 8
epoch 24 batch 9
epoch 24 batch 10
epoch 24 batch 11
epoch 24 batch 12
epoch 24 batch 13
epoch 24 batch 14
epoch 24 batch 15
epoch 24 batch 16
epoch 24 batch 17
epoch 24 batch 18
epoch 24 batch 19
epoch 24 batch 20
epoch 24 batch 21
epoch 24 batch 22
epoch 24 batch 23
epoch 24 batch 24
epoch 24 batch 25
epoch 24 batch 26
epoch 24 batch 27
epoch 24 batch 28
epoch 24 batch 29
epoch 24 batch 30
epoch 24 batch 31
epoch 24 batch 32
epoch 24 batch 33
epoch 24 batch 34
epoch 24 batch 35
epoch 24 batch 36
epoch 24 batch 37
epoch 24 batch 38
epoch 24 batch 39
epoch 24 batch 40
epoch 24 batch 41
epoch 24 batch 42
epoch 24 batch 43
epoch 24 batch 44
epoch 24 batch 45
epoch 24 batch 46
epoch 24 batch 47
epoch 24 batch 48
epoch 24 batch 49
epoch 24 batch 50
epoch 24 batch 51
epoch 24 batch 52
epoch 24 batch 53
epoch 24 batch 54
epoch 24 batch 55
epoch 24 batch 56
epoch 24 batch 57
epoch 24 batch 58
epoch 24 batch 59
epoch 24 batch 60
epoch 24 batch 61
epoch 24 batch 62
epoch 24 batch 63
epoch 24 batch 64
epoch 24 batch 65
epoch 24 batch 66
epoch 24 batch 67
epoch 24 batch 68
epoch 24 batch 69
epoch 24 batch 70
epoch 24 batch 71
epoch 24 batch 72
epoch 24 batch 73
epoch 24 batch 74
epoch 24 batch 75
epoch 24 batch 76
epoch 24 batch 77
epoch 24 batch 78
epoch 24 batch 79
epoch 24 batch 80
epoch 24 batch 81
epoch 24 batch 82
epoch 24 batch 83
epoch 24 batch 84
epoch 24 batch 85
epoch 24 batch 86
epoch 24 batch 87
epoch 24 batch 88
epoch 24 batch 89
epoch 24 batch 90
epoch 24 batch 91
epoch 24 batch 92
epoch 24 batch 93
epoch 24 batch 94
epoch 24 batch 95
epoch 24 batch 96
epoch 24 batch 97
epoch 24 batch 98
epoch 24 batch 99
epoch 24 batch 100
epoch 24 batch 101
epoch 24 batch 102
epoch 24 batch 103
epoch 24 batch 104
epoch 24 batch 105
epoch 24 batch 106
epoch 24 batch 107
epoch 24 batch 108
epoch 24 batch 109
epoch 24 batch 110
epoch 24 batch 111
epoch 24 batch 112
epoch 24 batch 113
epoch 24 batch 114
epoch 24 batch 115
epoch 24 batch 116
epoch 24 batch 117
epoch 24 batch 118
epoch 24 batch 119
epoch 24 batch 120
epoch 24 batch 121
epoch 24 batch 122
epoch 24 batch 123
epoch 24 batch 124
epoch 24 batch 125
epoch 24 batch 126
epoch 24 batch 127
epoch 24 batch 128
epoch 24 batch 129
epoch 24 batch 130
epoch 24 batch 131
epoch 24 batch 132
epoch 24 batch 133
epoch 24 batch 134
epoch 24 batch 135
epoch 24 batch 136
epoch 24 batch 137
epoch 24 batch 138
epoch 24 batch 139
epoch 24 batch 140
epoch 24 batch 141
epoch 24 batch 142
epoch 24 batch 143
epoch 24 batch 144
epoch 24 batch 145
epoch 24 batch 146
epoch 24 batch 147
epoch 24 batch 148
epoch 24 batch 149
epoch 24 batch 150
epoch 24 batch 151
epoch 24 batch 152
epoch 24 batch 153
epoch 24 batch 154
epoch 24 batch 155
epoch 24 batch 156
epoch 24 batch 157
epoch 24 batch 158
epoch 24 batch 159
epoch 24 batch 160
epoch 24 batch 161
epoch 24 batch 162
epoch 24 batch 163
epoch 24 batch 164
epoch 24 batch 165
epoch 24 batch 166
epoch 24 batch 167
epoch 24 batch 168
epoch 24 batch 169
epoch 24 batch 170
epoch 24 batch 171
epoch 24 batch 172
epoch 24 batch 173
epoch 24 batch 174
epoch 24 batch 175
epoch 24 batch 176
epoch 24 batch 177
epoch 24 batch 178
epoch 24 batch 179
epoch 24 batch 180
epoch 24 batch 181
epoch 24 batch 182
epoch 24 batch 183
epoch 24 batch 184
epoch 24 batch 185
epoch 24 batch 186
epoch 24 batch 187
epoch 24 batch 188
epoch 24 batch 189
epoch 24 batch 190
epoch 24 batch 191
epoch 24 batch 192
epoch 24 batch 193
epoch 24 batch 194
epoch 24 batch 195
epoch 24 batch 196
epoch 24 batch 197
epoch 24 batch 198
epoch 24 batch 199
epoch 24 batch 200
epoch 24 batch 201
epoch 24 batch 202
epoch 24 batch 203
epoch 24 batch 204
epoch 24 batch 205
epoch 24 batch 206
epoch 24 batch 207
epoch 24 batch 208
epoch 24 batch 209
epoch 24 batch 210
epoch 24 batch 211
epoch 24 batch 212
epoch 24 batch 213
epoch 24 batch 214
epoch 24 batch 215
epoch 24 batch 216
epoch 24 batch 217
epoch 24 batch 218
epoch 24 batch 219
epoch 24 batch 220
epoch 24 batch 221
epoch 24 batch 222
epoch 24 batch 223
epoch 24 batch 224
epoch 24 batch 225
epoch 24 batch 226
epoch 24 batch 227
epoch 24 batch 228
epoch 24 batch 229
epoch 24 batch 230
epoch 24 batch 231
epoch 24 batch 232
epoch 24 batch 233
epoch 24 batch 234
epoch 24 batch 235
epoch 24 batch 236
epoch 24 batch 237
epoch 24 batch 238
epoch 24 batch 239
epoch 24 batch 240
epoch 24 batch 241
epoch 24 batch 242
epoch 24 batch 243
epoch 24 batch 244
epoch 24 batch 245
epoch 24 batch 246
epoch 24 batch 247
epoch 24 batch 248
epoch 24 batch 249
epoch 24 batch 250
epoch 24 batch 251
epoch 24 batch 252
epoch 24 batch 253
epoch 24 batch 254
epoch 24 batch 255
epoch 24 batch 256
epoch 24 batch 257
epoch 24 batch 258
epoch 24 batch 259
epoch 24 batch 260
epoch 24 batch 261
epoch 24 batch 262
epoch 24 batch 263
epoch 24 batch 264
epoch 24 batch 265
epoch 24 batch 266
epoch 24 batch 267
epoch 24 batch 268
epoch 24 batch 269
epoch 24 batch 270
epoch 24 batch 271
epoch 24 batch 272
epoch 24 batch 273
epoch 24 batch 274
epoch 24 batch 275
epoch 24 batch 276
epoch 24 batch 277
epoch 24 batch 278
epoch 24 batch 279
epoch 24 batch 280
epoch 24 batch 281
epoch 24 batch 282
epoch 24 batch 283
epoch 24 batch 284
epoch 24 batch 285
epoch 24 batch 286
epoch 24 batch 287
epoch 24 batch 288
epoch 24 batch 289
epoch 24 batch 290
epoch 24 batch 291
epoch 24 batch 292
epoch 24 batch 293
epoch 24 batch 294
epoch 24 batch 295
epoch 24 batch 296
epoch 24 batch 297
epoch 24 batch 298
epoch 24 batch 299
epoch 24 batch 300
epoch   24 error 200961.1  
epoch 25
epoch 25 batch 1
epoch 25 batch 2
epoch 25 batch 3
epoch 25 batch 4
epoch 25 batch 5
epoch 25 batch 6
epoch 25 batch 7
epoch 25 batch 8
epoch 25 batch 9
epoch 25 batch 10
epoch 25 batch 11
epoch 25 batch 12
epoch 25 batch 13
epoch 25 batch 14
epoch 25 batch 15
epoch 25 batch 16
epoch 25 batch 17
epoch 25 batch 18
epoch 25 batch 19
epoch 25 batch 20
epoch 25 batch 21
epoch 25 batch 22
epoch 25 batch 23
epoch 25 batch 24
epoch 25 batch 25
epoch 25 batch 26
epoch 25 batch 27
epoch 25 batch 28
epoch 25 batch 29
epoch 25 batch 30
epoch 25 batch 31
epoch 25 batch 32
epoch 25 batch 33
epoch 25 batch 34
epoch 25 batch 35
epoch 25 batch 36
epoch 25 batch 37
epoch 25 batch 38
epoch 25 batch 39
epoch 25 batch 40
epoch 25 batch 41
epoch 25 batch 42
epoch 25 batch 43
epoch 25 batch 44
epoch 25 batch 45
epoch 25 batch 46
epoch 25 batch 47
epoch 25 batch 48
epoch 25 batch 49
epoch 25 batch 50
epoch 25 batch 51
epoch 25 batch 52
epoch 25 batch 53
epoch 25 batch 54
epoch 25 batch 55
epoch 25 batch 56
epoch 25 batch 57
epoch 25 batch 58
epoch 25 batch 59
epoch 25 batch 60
epoch 25 batch 61
epoch 25 batch 62
epoch 25 batch 63
epoch 25 batch 64
epoch 25 batch 65
epoch 25 batch 66
epoch 25 batch 67
epoch 25 batch 68
epoch 25 batch 69
epoch 25 batch 70
epoch 25 batch 71
epoch 25 batch 72
epoch 25 batch 73
epoch 25 batch 74
epoch 25 batch 75
epoch 25 batch 76
epoch 25 batch 77
epoch 25 batch 78
epoch 25 batch 79
epoch 25 batch 80
epoch 25 batch 81
epoch 25 batch 82
epoch 25 batch 83
epoch 25 batch 84
epoch 25 batch 85
epoch 25 batch 86
epoch 25 batch 87
epoch 25 batch 88
epoch 25 batch 89
epoch 25 batch 90
epoch 25 batch 91
epoch 25 batch 92
epoch 25 batch 93
epoch 25 batch 94
epoch 25 batch 95
epoch 25 batch 96
epoch 25 batch 97
epoch 25 batch 98
epoch 25 batch 99
epoch 25 batch 100
epoch 25 batch 101
epoch 25 batch 102
epoch 25 batch 103
epoch 25 batch 104
epoch 25 batch 105
epoch 25 batch 106
epoch 25 batch 107
epoch 25 batch 108
epoch 25 batch 109
epoch 25 batch 110
epoch 25 batch 111
epoch 25 batch 112
epoch 25 batch 113
epoch 25 batch 114
epoch 25 batch 115
epoch 25 batch 116
epoch 25 batch 117
epoch 25 batch 118
epoch 25 batch 119
epoch 25 batch 120
epoch 25 batch 121
epoch 25 batch 122
epoch 25 batch 123
epoch 25 batch 124
epoch 25 batch 125
epoch 25 batch 126
epoch 25 batch 127
epoch 25 batch 128
epoch 25 batch 129
epoch 25 batch 130
epoch 25 batch 131
epoch 25 batch 132
epoch 25 batch 133
epoch 25 batch 134
epoch 25 batch 135
epoch 25 batch 136
epoch 25 batch 137
epoch 25 batch 138
epoch 25 batch 139
epoch 25 batch 140
epoch 25 batch 141
epoch 25 batch 142
epoch 25 batch 143
epoch 25 batch 144
epoch 25 batch 145
epoch 25 batch 146
epoch 25 batch 147
epoch 25 batch 148
epoch 25 batch 149
epoch 25 batch 150
epoch 25 batch 151
epoch 25 batch 152
epoch 25 batch 153
epoch 25 batch 154
epoch 25 batch 155
epoch 25 batch 156
epoch 25 batch 157
epoch 25 batch 158
epoch 25 batch 159
epoch 25 batch 160
epoch 25 batch 161
epoch 25 batch 162
epoch 25 batch 163
epoch 25 batch 164
epoch 25 batch 165
epoch 25 batch 166
epoch 25 batch 167
epoch 25 batch 168
epoch 25 batch 169
epoch 25 batch 170
epoch 25 batch 171
epoch 25 batch 172
epoch 25 batch 173
epoch 25 batch 174
epoch 25 batch 175
epoch 25 batch 176
